Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-00347,2024-12-20,CUST-0246,Liam Jackson,Home Office,South,North Carolina,Furniture,Desks,Standing Desk,8,0,4676.73,729.11
ORD-00223,2024-12-22,CUST-0205,Mason Lewis,Consumer,West,Oregon,Technology,Phones,Smartphone,6,0.2,3131.3,-0.25
ORD-00928,2024-12-22,CUST-0025,Noah Garcia,Home Office,Central,Tennessee,Furniture,Chairs,Ergonomic Office Chair,7,0,2029.6,252.33
ORD-00468,2024-12-24,CUST-0018,Mason Thomas,Small Business,West,California,Office Supplies,Paper,Printer Paper Case,4,0,176.9,46.51
ORD-00861,2024-12-26,CUST-0118,Henry White,Corporate,West,Colorado,Office Supplies,Paper,Printer Paper Case,7,0.1,302.44,67.51
ORD-00825,2024-12-27,CUST-0184,Noah Garcia,Corporate,West,Colorado,Technology,Accessories,Wireless Keyboard,5,0,310.44,75.07
ORD-00830,2024-12-27,CUST-0204,Isabella Wilson,Corporate,East,Pennsylvania,Office Supplies,Binders,Premium Binder Pack,6,0.05,136.04,32.17
ORD-00843,2024-12-30,CUST-0129,Noah Martinez,Corporate,Central,Michigan,Furniture,Bookcases,Office Bookcase,3,0.15,568.79,34.62
ORD-00729,2024-12-31,CUST-0055,Harper Taylor,Consumer,East,Pennsylvania,Technology,Phones,Smartphone,6,0,3447.79,417.45
ORD-00004,2025-01-02,CUST-0032,Amelia Brown,Small Business,South,Florida,Technology,Phones,Smartphone,6,0.1,3339.49,262.96
ORD-00360,2025-01-02,CUST-0216,Sophia Wilson,Corporate,West,Colorado,Office Supplies,Storage,File Storage Box,5,0.05,156.4,37.43
ORD-00397,2025-01-03,CUST-0247,Jack Moore,Corporate,Central,Ohio,Office Supplies,Paper,Printer Paper Case,5,0,185.92,59.13
ORD-00177,2025-01-05,CUST-0052,Luna Robinson,Corporate,West,Oregon,Furniture,Bookcases,Office Bookcase,2,0.1,344.09,28.05
ORD-00013,2025-01-06,CUST-0022,Benjamin Brown,Corporate,West,California,Technology,Phones,Smartphone,5,0,2910.83,597.38
ORD-00458,2025-01-06,CUST-0157,Ethan Harris,Home Office,South,Florida,Furniture,Desks,Standing Desk,2,0.1,1002.42,64.31
ORD-00678,2025-01-06,CUST-0002,Mia Harris,Consumer,East,Pennsylvania,Office Supplies,Storage,File Storage Box,1,0,32.42,9.22
ORD-00539,2025-01-07,CUST-0094,Ethan Robinson,Consumer,South,Virginia,Furniture,Desks,Standing Desk,1,0,511.37,53.02
ORD-00644,2025-01-07,CUST-0107,Emma Taylor,Home Office,South,South Carolina,Furniture,Desks,Standing Desk,6,0.2,2289.33,-280.01
ORD-00029,2025-01-08,CUST-0200,Daniel Martin,Corporate,East,New York,Technology,Monitors,27-inch Monitor,1,0,262.28,44.39
ORD-00420,2025-01-10,CUST-0227,Emma Lewis,Small Business,Central,Ohio,Office Supplies,Writing,Pen Set,8,0,156.89,54.29
ORD-00431,2025-01-10,CUST-0146,Mia Brown,Small Business,East,Pennsylvania,Technology,Monitors,27-inch Monitor,4,0,1063.09,224.68
ORD-00495,2025-01-10,CUST-0124,Olivia Wilson,Small Business,West,Oregon,Furniture,Chairs,Ergonomic Office Chair,1,0,335.86,40.37
ORD-00542,2025-01-11,CUST-0230,Ethan Thomas,Consumer,Central,Michigan,Furniture,Chairs,Ergonomic Office Chair,2,0,728.53,85.39
ORD-00828,2025-01-12,CUST-0221,Ava Wilson,Small Business,Central,Michigan,Furniture,Desks,Standing Desk,5,0.2,2339.76,-198.52
ORD-00698,2025-01-13,CUST-0160,Henry Brown,Consumer,Central,Michigan,Technology,Accessories,Wireless Mouse,6,0.15,165.34,17.28
ORD-00969,2025-01-13,CUST-0072,Noah Taylor,Small Business,South,Virginia,Furniture,Chairs,Ergonomic Office Chair,8,0.05,2387.3,309.7
ORD-00374,2025-01-14,CUST-0203,Amelia White,Consumer,West,Oregon,Office Supplies,Binders,Premium Binder Pack,1,0.15,20.87,4.0
ORD-00416,2025-01-15,CUST-0239,Liam Johnson,Small Business,West,Oregon,Technology,Accessories,Wireless Keyboard,2,0,101.48,23.92
ORD-00297,2025-01-16,CUST-0142,James White,Corporate,South,North Carolina,Technology,Accessories,Wireless Mouse,8,0.1,252.11,26.49
ORD-00548,2025-01-16,CUST-0007,Amelia Garcia,Corporate,Central,Ohio,Technology,Accessories,Wireless Keyboard,8,0.1,452.78,35.73
ORD-00553,2025-01-16,CUST-0144,Olivia Moore,Home Office,West,Arizona,Office Supplies,Binders,Premium Binder Pack,1,0,23.36,7.01
ORD-00157,2025-01-17,CUST-0131,Amelia Martinez,Consumer,East,New York,Office Supplies,Binders,Premium Binder Pack,6,0.1,146.9,22.42
ORD-00702,2025-01-17,CUST-0164,Luna Johnson,Corporate,East,Massachusetts,Furniture,Bookcases,Office Bookcase,8,0.15,1625.14,31.96
ORD-00279,2025-01-19,CUST-0176,Lucas Miller,Home Office,West,Arizona,Office Supplies,Writing,Pen Set,2,0.2,29.07,2.18
ORD-00376,2025-01-19,CUST-0110,Luna Anderson,Small Business,South,Virginia,Technology,Laptops,Business Laptop,4,0.15,3170.79,-22.84
ORD-00472,2025-01-19,CUST-0201,Mason Jackson,Consumer,Central,Texas,Office Supplies,Paper,Printer Paper Case,3,0.1,118.34,18.85
ORD-00007,2025-01-23,CUST-0197,Liam Taylor,Consumer,East,Pennsylvania,Office Supplies,Storage,File Storage Box,5,0.15,144.95,17.31
ORD-00036,2025-01-23,CUST-0078,Mason Moore,Home Office,East,New Jersey,Furniture,Desks,Standing Desk,3,0.1,1451.26,102.56
ORD-00194,2025-01-23,CUST-0196,Benjamin Garcia,Home Office,East,Massachusetts,Technology,Accessories,Wireless Mouse,4,0.05,136.81,22.17
ORD-00443,2025-01-24,CUST-0051,Evelyn Thompson,Consumer,Central,Michigan,Technology,Accessories,Wireless Mouse,2,0,70.76,14.71
ORD-00804,2025-01-24,CUST-0087,Henry Garcia,Consumer,East,New York,Technology,Laptops,Business Laptop,7,0.1,5155.47,220.81
ORD-00862,2025-01-25,CUST-0180,Jack Davis,Consumer,East,Maryland,Office Supplies,Binders,Premium Binder Pack,5,0.2,101.58,7.66
ORD-00446,2025-01-26,CUST-0233,Jack Jackson,Home Office,East,New York,Furniture,Bookcases,Office Bookcase,4,0.05,754.03,130.27
ORD-00510,2025-01-26,CUST-0046,Harper Brown,Home Office,South,Georgia,Technology,Laptops,Business Laptop,7,0,6836.01,1457.11
ORD-00772,2025-01-26,CUST-0022,Noah Garcia,Corporate,South,Florida,Furniture,Desks,Standing Desk,5,0.15,2334.56,-98.66
ORD-00043,2025-01-27,CUST-0120,Henry Johnson,Corporate,East,Pennsylvania,Technology,Accessories,Wireless Mouse,3,0.15,83.7,6.06
ORD-00252,2025-01-27,CUST-0234,Henry Taylor,Small Business,South,Florida,Office Supplies,Paper,Printer Paper Case,3,0,142.56,41.31
ORD-00083,2025-01-28,CUST-0180,Mason Smith,Home Office,West,Arizona,Technology,Accessories,Wireless Mouse,8,0,264.33,66.54
ORD-00153,2025-01-28,CUST-0240,Luna Jackson,Corporate,South,North Carolina,Technology,Monitors,27-inch Monitor,7,0,2234.25,521.06
ORD-00203,2025-01-28,CUST-0250,James Johnson,Consumer,West,Oregon,Office Supplies,Paper,Printer Paper Case,3,0.2,115.61,4.41
ORD-00948,2025-01-28,CUST-0053,Amelia Miller,Home Office,South,Georgia,Furniture,Chairs,Ergonomic Office Chair,8,0,2893.67,329.87
ORD-00668,2025-01-29,CUST-0124,Emma Martin,Corporate,West,Oregon,Office Supplies,Writing,Pen Set,2,0,32.27,10.22
ORD-00744,2025-01-29,CUST-0093,Emma Wilson,Small Business,Central,Texas,Furniture,Desks,Standing Desk,7,0.15,2928.88,58.39
ORD-00119,2025-01-30,CUST-0224,Ava Jackson,Consumer,South,Virginia,Furniture,Desks,Standing Desk,5,0,2796.06,507.68
ORD-00118,2025-01-31,CUST-0166,Isabella Brown,Small Business,Central,Ohio,Technology,Monitors,27-inch Monitor,7,0.2,1523.09,-1.09
ORD-00335,2025-01-31,CUST-0178,Lucas Anderson,Home Office,East,Pennsylvania,Technology,Phones,Smartphone,6,0.1,3924.09,273.47
ORD-00206,2025-02-02,CUST-0093,Sophia Davis,Corporate,West,Washington,Furniture,Bookcases,Office Bookcase,6,0,1145.05,180.62
ORD-00650,2025-02-03,CUST-0142,Mason Martinez,Small Business,South,Virginia,Office Supplies,Paper,Printer Paper Case,3,0.1,130.16,19.7
ORD-00247,2025-02-04,CUST-0015,Lucas Brown,Home Office,East,Maryland,Office Supplies,Paper,Printer Paper Case,2,0,89.77,28.38
ORD-00867,2025-02-04,CUST-0148,Henry Wilson,Home Office,West,Washington,Office Supplies,Writing,Pen Set,4,0.1,68.3,15.19
ORD-00480,2025-02-05,CUST-0180,Harper Lewis,Small Business,South,North Carolina,Office Supplies,Binders,Premium Binder Pack,3,0.15,63.71,10.32
ORD-00767,2025-02-05,CUST-0101,Olivia Martinez,Small Business,East,New York,Office Supplies,Writing,Pen Set,6,0.05,109.07,30.37
ORD-00796,2025-02-08,CUST-0069,Noah Thompson,Home Office,Central,Illinois,Office Supplies,Storage,File Storage Box,6,0,187.86,52.28
ORD-00429,2025-02-10,CUST-0035,Mason Smith,Small Business,Central,Michigan,Office Supplies,Storage,File Storage Box,1,0.15,24.19,2.08
ORD-00455,2025-02-11,CUST-0157,Liam Martinez,Corporate,East,Massachusetts,Office Supplies,Storage,File Storage Box,5,0.2,141.24,7.44
ORD-00739,2025-02-11,CUST-0111,Ava Garcia,Consumer,West,California,Office Supplies,Paper,Printer Paper Case,7,0,296.09,87.3
ORD-00722,2025-02-12,CUST-0035,Isabella Thompson,Home Office,West,Arizona,Furniture,Bookcases,Office Bookcase,4,0.05,710.38,103.93
ORD-00069,2025-02-14,CUST-0198,Amelia Martinez,Consumer,West,Arizona,Furniture,Desks,Standing Desk,1,0.05,446.47,28.07
ORD-00604,2025-02-14,CUST-0064,Evelyn Wilson,Home Office,West,Washington,Technology,Laptops,Business Laptop,4,0.15,2781.62,-60.77
ORD-00988,2025-02-14,CUST-0019,Evelyn Martin,Consumer,South,Florida,Furniture,Desks,Standing Desk,3,0.2,1347.77,-114.23
ORD-00588,2025-02-15,CUST-0025,Luna Jackson,Small Business,South,Georgia,Furniture,Chairs,Ergonomic Office Chair,4,0.1,1264.28,127.01
ORD-00346,2025-02-17,CUST-0093,Mason Moore,Home Office,West,Oregon,Office Supplies,Writing,Pen Set,2,0,33.83,10.48
ORD-00056,2025-02-18,CUST-0089,Henry Robinson,Small Business,South,Georgia,Technology,Accessories,Wireless Mouse,4,0,148.3,37.05
ORD-00631,2025-02-18,CUST-0173,Amelia Thomas,Consumer,West,Colorado,Furniture,Bookcases,Office Bookcase,8,0,1758.95,285.77
ORD-00571,2025-02-21,CUST-0035,Benjamin White,Small Business,East,Maryland,Technology,Accessories,Wireless Mouse,2,0.2,64.17,2.25
ORD-00994,2025-02-25,CUST-0145,Jack Martin,Consumer,South,Florida,Technology,Monitors,27-inch Monitor,5,0.15,1155.76,64.0
ORD-00667,2025-02-26,CUST-0052,Lucas Lewis,Corporate,South,Georgia,Technology,Accessories,Wireless Keyboard,6,0,323.86,61.82
ORD-00646,2025-02-27,CUST-0242,Emma Thompson,Corporate,East,Pennsylvania,Office Supplies,Binders,Premium Binder Pack,7,0.05,181.46,48.25
ORD-00127,2025-02-28,CUST-0096,Lucas Smith,Small Business,West,Arizona,Technology,Laptops,Business Laptop,1,0.05,820.05,149.6
ORD-00742,2025-03-01,CUST-0151,Olivia Martin,Consumer,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,7,0.15,140.05,21.52
ORD-00629,2025-03-02,CUST-0160,Sophia Jackson,Corporate,West,California,Technology,Phones,Smartphone,5,0,3375.28,608.64
ORD-00914,2025-03-02,CUST-0119,Daniel Miller,Home Office,East,Massachusetts,Technology,Accessories,Wireless Keyboard,4,0,211.72,55.78
ORD-00130,2025-03-05,CUST-0005,Evelyn Clark,Corporate,South,North Carolina,Technology,Accessories,Wireless Mouse,8,0,254.78,64.64
ORD-00811,2025-03-05,CUST-0012,Luna Johnson,Corporate,West,California,Office Supplies,Storage,File Storage Box,1,0,33.34,8.06
ORD-00096,2025-03-07,CUST-0152,Noah Thompson,Corporate,South,South Carolina,Furniture,Bookcases,Office Bookcase,2,0.15,320.29,0.72
ORD-00659,2025-03-07,CUST-0126,Emma Davis,Small Business,East,Pennsylvania,Furniture,Chairs,Ergonomic Office Chair,1,0,364.01,66.88
ORD-00246,2025-03-09,CUST-0022,Mason Brown,Corporate,Central,Tennessee,Office Supplies,Binders,Premium Binder Pack,7,0,176.89,48.42
ORD-00494,2025-03-10,CUST-0148,Benjamin Taylor,Small Business,East,New Jersey,Office Supplies,Writing,Pen Set,8,0.05,133.51,38.56
ORD-00951,2025-03-10,CUST-0061,Ava Smith,Small Business,Central,Tennessee,Office Supplies,Storage,File Storage Box,5,0,182.29,58.21
ORD-00711,2025-03-11,CUST-0006,Luna Johnson,Corporate,Central,Illinois,Office Supplies,Binders,Premium Binder Pack,7,0.2,146.53,9.5
ORD-00220,2025-03-12,CUST-0169,Henry Harris,Consumer,East,Massachusetts,Office Supplies,Writing,Pen Set,8,0,157.74,46.81
ORD-00221,2025-03-15,CUST-0208,Olivia Clark,Consumer,East,New Jersey,Furniture,Chairs,Ergonomic Office Chair,7,0,2434.88,432.7
ORD-00881,2025-03-15,CUST-0038,Isabella Davis,Consumer,South,South Carolina,Office Supplies,Paper,Printer Paper Case,3,0,119.23,32.6
ORD-00099,2025-03-16,CUST-0197,Daniel Moore,Home Office,West,Oregon,Furniture,Chairs,Ergonomic Office Chair,2,0.2,556.13,-52.14
ORD-00211,2025-03-16,CUST-0081,Ethan Harris,Small Business,Central,Michigan,Office Supplies,Paper,Printer Paper Case,3,0,121.79,31.43
ORD-00719,2025-03-18,CUST-0101,Liam Taylor,Corporate,East,Maryland,Furniture,Bookcases,Office Bookcase,8,0.05,1796.98,243.8
ORD-00436,2025-03-20,CUST-0167,Luna Moore,Corporate,South,Florida,Office Supplies,Writing,Pen Set,3,0.2,39.59,3.83
ORD-00759,2025-03-21,CUST-0072,Lucas Anderson,Home Office,East,New York,Technology,Phones,Smartphone,1,0,735.04,113.57
ORD-00068,2025-03-22,CUST-0027,Ethan Jackson,Home Office,Central,Illinois,Furniture,Chairs,Ergonomic Office Chair,8,0,2617.95,363.62
ORD-00502,2025-03-26,CUST-0068,Noah Johnson,Corporate,West,Washington,Furniture,Desks,Standing Desk,3,0,1616.15,169.52
ORD-00947,2025-03-26,CUST-0151,Amelia Thomas,Consumer,South,South Carolina,Furniture,Bookcases,Office Bookcase,8,0,1488.06,229.65
ORD-00037,2025-03-28,CUST-0044,Olivia Thomas,Small Business,Central,Michigan,Office Supplies,Storage,File Storage Box,4,0.1,116.09,19.45
ORD-00178,2025-03-28,CUST-0131,Harper Johnson,Home Office,East,Massachusetts,Office Supplies,Writing,Pen Set,2,0.15,28.63,3.31
ORD-00769,2025-03-28,CUST-0051,Emma White,Consumer,East,Maryland,Technology,Accessories,Wireless Keyboard,8,0,493.79,124.63
ORD-00328,2025-03-30,CUST-0128,Emma Davis,Home Office,East,New York,Office Supplies,Storage,File Storage Box,8,0,284.49,68.47
ORD-00474,2025-03-30,CUST-0237,Benjamin Martinez,Small Business,South,South Carolina,Technology,Phones,Smartphone,1,0.2,525.37,-43.55
ORD-00544,2025-03-30,CUST-0214,Evelyn Jackson,Home Office,West,Arizona,Office Supplies,Binders,Premium Binder Pack,1,0,22.35,7.42
ORD-00756,2025-03-30,CUST-0090,Henry Garcia,Consumer,South,Georgia,Furniture,Desks,Standing Desk,4,0.1,1892.26,89.13
ORD-00704,2025-03-31,CUST-0110,Harper Thompson,Home Office,East,New York,Technology,Monitors,27-inch Monitor,6,0,1743.29,376.38
ORD-00142,2025-04-01,CUST-0032,Ava Brown,Home Office,Central,Ohio,Furniture,Bookcases,Office Bookcase,4,0.1,723.57,28.38
ORD-00489,2025-04-02,CUST-0234,Mason Martin,Small Business,West,Oregon,Furniture,Chairs,Ergonomic Office Chair,4,0,1383.21,223.15
ORD-00114,2025-04-04,CUST-0121,Harper Thomas,Small Business,West,Oregon,Furniture,Chairs,Ergonomic Office Chair,6,0.2,1781.77,-86.16
ORD-00207,2025-04-04,CUST-0154,Isabella Harris,Consumer,South,South Carolina,Office Supplies,Binders,Premium Binder Pack,7,0,149.03,40.0
ORD-00371,2025-04-04,CUST-0037,Luna Miller,Small Business,Central,Texas,Technology,Accessories,Wireless Mouse,8,0.2,226.25,11.46
ORD-00661,2025-04-04,CUST-0160,Henry Harris,Corporate,West,Colorado,Furniture,Desks,Standing Desk,3,0.2,1343.5,-19.47
ORD-00859,2025-04-05,CUST-0140,Ethan Lewis,Home Office,West,Washington,Furniture,Desks,Standing Desk,2,0,976.59,134.59
ORD-00015,2025-04-07,CUST-0059,Luna Taylor,Consumer,Central,Michigan,Office Supplies,Writing,Pen Set,2,0,33.86,11.27
ORD-00457,2025-04-09,CUST-0183,Ethan Davis,Consumer,West,California,Technology,Accessories,Wireless Keyboard,4,0.05,189.01,35.66
ORD-00171,2025-04-10,CUST-0029,Isabella Miller,Home Office,South,Georgia,Technology,Monitors,27-inch Monitor,8,0,2485.92,440.89
ORD-00218,2025-04-11,CUST-0179,Harper Jackson,Consumer,Central,Ohio,Office Supplies,Paper,Printer Paper Case,4,0.1,152.77,26.1
ORD-00179,2025-04-12,CUST-0102,Sophia Smith,Corporate,East,Maryland,Office Supplies,Binders,Premium Binder Pack,1,0.1,21.7,4.27
ORD-00520,2025-04-12,CUST-0128,Jack Lewis,Corporate,South,Georgia,Technology,Phones,Smartphone,3,0.2,1621.75,-208.5
ORD-00754,2025-04-12,CUST-0032,Evelyn Anderson,Corporate,Central,Texas,Technology,Laptops,Business Laptop,7,0.15,5591.39,-340.75
ORD-00024,2025-04-14,CUST-0090,Olivia Taylor,Small Business,Central,Texas,Technology,Laptops,Business Laptop,2,0,1742.77,264.76
ORD-00097,2025-04-14,CUST-0028,Benjamin Thompson,Consumer,South,Virginia,Technology,Monitors,27-inch Monitor,1,0,321.89,63.85
ORD-00990,2025-04-14,CUST-0075,Henry Brown,Corporate,South,Georgia,Technology,Monitors,27-inch Monitor,4,0,1065.52,215.69
ORD-00110,2025-04-15,CUST-0164,Henry Thomas,Consumer,South,Florida,Technology,Laptops,Business Laptop,2,0.2,1311.76,-46.06
ORD-00674,2025-04-15,CUST-0156,Benjamin Smith,Consumer,Central,Ohio,Technology,Accessories,Wireless Mouse,6,0,236.62,66.96
ORD-00833,2025-04-16,CUST-0063,Mia Taylor,Consumer,Central,Illinois,Technology,Monitors,27-inch Monitor,3,0.2,746.18,-25.71
ORD-00217,2025-04-19,CUST-0236,Olivia Davis,Corporate,West,Arizona,Office Supplies,Binders,Premium Binder Pack,3,0,82.76,23.72
ORD-00320,2025-04-20,CUST-0093,Isabella Martin,Consumer,West,Arizona,Technology,Monitors,27-inch Monitor,1,0,307.88,72.88
ORD-00628,2025-04-20,CUST-0030,Harper Miller,Corporate,West,Colorado,Technology,Phones,Smartphone,5,0,3083.64,509.76
ORD-00192,2025-04-22,CUST-0026,Benjamin Jackson,Corporate,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,6,0,136.89,41.72
ORD-00154,2025-04-23,CUST-0118,Lucas Moore,Small Business,East,New Jersey,Office Supplies,Writing,Pen Set,8,0,146.06,46.07
ORD-00419,2025-04-24,CUST-0018,Evelyn Wilson,Home Office,Central,Ohio,Furniture,Bookcases,Office Bookcase,5,0.2,927.75,-83.34
ORD-00886,2025-04-26,CUST-0193,James Harris,Consumer,Central,Texas,Technology,Phones,Smartphone,2,0.2,1140.55,-116.42
ORD-00380,2025-04-27,CUST-0010,Amelia Harris,Small Business,South,North Carolina,Technology,Accessories,Wireless Keyboard,7,0,345.46,64.67
ORD-00362,2025-04-28,CUST-0220,Mason Wilson,Home Office,Central,Tennessee,Office Supplies,Writing,Pen Set,3,0,53.24,17.73
ORD-00657,2025-04-29,CUST-0031,Jack Martin,Consumer,South,South Carolina,Office Supplies,Storage,File Storage Box,1,0.15,25.09,3.58
ORD-00451,2025-04-30,CUST-0004,Sophia Martin,Corporate,East,New Jersey,Office Supplies,Storage,File Storage Box,3,0,89.49,26.74
ORD-00570,2025-05-01,CUST-0047,James Harris,Home Office,East,Maryland,Furniture,Bookcases,Office Bookcase,6,0.15,1112.91,63.02
ORD-00589,2025-05-01,CUST-0130,Mason Martin,Small Business,South,Virginia,Office Supplies,Writing,Pen Set,7,0,122.7,43.45
ORD-00200,2025-05-02,CUST-0112,Isabella Clark,Consumer,West,Colorado,Office Supplies,Writing,Pen Set,1,0.15,13.5,2.56
ORD-00287,2025-05-02,CUST-0147,Evelyn Clark,Corporate,West,Oregon,Technology,Accessories,Wireless Mouse,5,0,172.65,35.07
ORD-00655,2025-05-02,CUST-0144,Evelyn Harris,Small Business,South,Florida,Technology,Accessories,Wireless Keyboard,4,0.05,188.33,29.37
ORD-00375,2025-05-03,CUST-0066,Mia Smith,Consumer,West,Washington,Technology,Monitors,27-inch Monitor,4,0.2,808.76,-18.49
ORD-00844,2025-05-03,CUST-0161,Olivia Taylor,Corporate,South,Virginia,Office Supplies,Binders,Premium Binder Pack,1,0,22.16,5.92
ORD-00751,2025-05-04,CUST-0245,Emma Clark,Consumer,South,Virginia,Technology,Accessories,Wireless Mouse,8,0.15,258.31,26.63
ORD-00267,2025-05-05,CUST-0227,Evelyn Taylor,Consumer,West,Colorado,Office Supplies,Writing,Pen Set,1,0,17.2,5.12
ORD-00550,2025-05-05,CUST-0159,Lucas Thompson,Small Business,Central,Texas,Furniture,Bookcases,Office Bookcase,1,0,223.24,29.52
ORD-00338,2025-05-06,CUST-0217,Henry Smith,Consumer,South,Georgia,Office Supplies,Writing,Pen Set,7,0.15,115.87,12.75
ORD-00660,2025-05-07,CUST-0214,Jack Wilson,Corporate,South,North Carolina,Office Supplies,Binders,Premium Binder Pack,5,0.1,108.23,20.96
ORD-00690,2025-05-07,CUST-0080,Luna Martin,Small Business,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,8,0,181.57,48.2
ORD-00639,2025-05-09,CUST-0107,Benjamin Thomas,Corporate,Central,Texas,Furniture,Desks,Standing Desk,3,0,1456.82,158.91
ORD-00991,2025-05-09,CUST-0128,Amelia White,Consumer,West,Oregon,Technology,Monitors,27-inch Monitor,5,0.15,1218.52,23.8
ORD-00927,2025-05-10,CUST-0130,Evelyn Anderson,Corporate,West,California,Furniture,Desks,Standing Desk,7,0.05,3608.69,427.1
ORD-00042,2025-05-11,CUST-0086,Isabella Robinson,Consumer,East,Massachusetts,Office Supplies,Writing,Pen Set,4,0,71.91,21.65
ORD-00071,2025-05-11,CUST-0041,Mason Robinson,Consumer,Central,Michigan,Furniture,Bookcases,Office Bookcase,2,0,479.95,72.73
ORD-00801,2025-05-12,CUST-0048,Lucas Anderson,Consumer,West,Arizona,Technology,Monitors,27-inch Monitor,2,0.2,446.13,-3.78
ORD-00533,2025-05-15,CUST-0110,Lucas Taylor,Small Business,South,Florida,Office Supplies,Writing,Pen Set,4,0.1,65.31,11.33
ORD-00903,2025-05-15,CUST-0075,Lucas Martinez,Corporate,West,Oregon,Technology,Laptops,Business Laptop,4,0.05,2937.8,371.59
ORD-00424,2025-05-18,CUST-0241,Henry White,Consumer,South,South Carolina,Furniture,Desks,Standing Desk,2,0.05,1083.12,117.41
ORD-00795,2025-05-18,CUST-0234,Benjamin Smith,Corporate,South,North Carolina,Office Supplies,Binders,Premium Binder Pack,4,0,98.19,29.16
ORD-00332,2025-05-19,CUST-0157,Mia Moore,Consumer,South,North Carolina,Technology,Accessories,Wireless Keyboard,3,0.2,141.71,-8.07
ORD-00572,2025-05-20,CUST-0250,Harper Taylor,Home Office,South,North Carolina,Office Supplies,Paper,Printer Paper Case,2,0.05,76.33,16.03
ORD-00679,2025-05-20,CUST-0155,Luna Miller,Consumer,Central,Tennessee,Office Supplies,Writing,Pen Set,3,0.1,45.31,9.79
ORD-00054,2025-05-21,CUST-0072,Jack Anderson,Consumer,West,Arizona,Technology,Laptops,Business Laptop,6,0,5159.36,842.27
ORD-00155,2025-05-21,CUST-0226,Sophia White,Home Office,South,North Carolina,Technology,Monitors,27-inch Monitor,8,0,2295.79,456.37
ORD-00235,2025-05-21,CUST-0145,Benjamin Jackson,Consumer,East,New Jersey,Technology,Accessories,Wireless Mouse,5,0,193.14,48.67
ORD-00381,2025-05-21,CUST-0074,Mia Johnson,Corporate,South,South Carolina,Furniture,Desks,Standing Desk,8,0,3887.36,669.99
ORD-00582,2025-05-21,CUST-0016,Emma Clark,Consumer,South,Florida,Technology,Monitors,27-inch Monitor,7,0.1,1874.52,111.74
ORD-00819,2025-05-22,CUST-0126,Ethan Thomas,Consumer,East,New Jersey,Technology,Phones,Smartphone,3,0.05,1722.75,122.53
ORD-00473,2025-05-23,CUST-0078,Ethan Davis,Small Business,Central,Michigan,Technology,Phones,Smartphone,4,0,2605.24,363.31
ORD-00303,2025-05-24,CUST-0150,Luna Moore,Small Business,East,New York,Furniture,Desks,Standing Desk,5,0,2924.65,486.39
ORD-00831,2025-05-24,CUST-0184,Henry Martinez,Corporate,West,Colorado,Office Supplies,Writing,Pen Set,8,0.1,132.81,25.73
ORD-00764,2025-05-26,CUST-0206,Liam Lewis,Small Business,East,Massachusetts,Technology,Accessories,Wireless Mouse,8,0,291.87,75.85
ORD-00800,2025-05-27,CUST-0110,Jack Smith,Home Office,East,Pennsylvania,Office Supplies,Paper,Printer Paper Case,1,0.2,35.78,5.31
ORD-00363,2025-05-29,CUST-0176,Ethan Martinez,Corporate,South,Florida,Office Supplies,Paper,Printer Paper Case,1,0.15,33.72,4.1
ORD-00749,2025-05-29,CUST-0192,Ethan Moore,Small Business,East,New Jersey,Technology,Accessories,Wireless Keyboard,2,0.05,107.96,16.38
ORD-00012,2025-06-03,CUST-0237,Evelyn Smith,Small Business,South,Georgia,Furniture,Desks,Standing Desk,4,0,2040.39,379.14
ORD-00379,2025-06-04,CUST-0181,Liam Miller,Home Office,East,New York,Technology,Accessories,Wireless Mouse,7,0.2,190.39,6.98
ORD-00370,2025-06-08,CUST-0133,Amelia Lewis,Consumer,East,Pennsylvania,Furniture,Desks,Standing Desk,1,0.1,430.4,40.04
ORD-00478,2025-06-10,CUST-0242,Mason Clark,Corporate,South,Virginia,Office Supplies,Writing,Pen Set,2,0,36.95,11.25
ORD-00367,2025-06-12,CUST-0228,Jack Smith,Corporate,Central,Michigan,Technology,Accessories,Wireless Mouse,7,0,269.66,73.17
ORD-00709,2025-06-12,CUST-0217,Mia Martin,Home Office,East,New Jersey,Technology,Accessories,Wireless Mouse,8,0.15,261.77,14.94
ORD-00845,2025-06-12,CUST-0220,Henry Johnson,Home Office,East,Pennsylvania,Office Supplies,Writing,Pen Set,6,0.05,112.04,29.38
ORD-00249,2025-06-13,CUST-0188,Noah Smith,Small Business,West,Arizona,Office Supplies,Writing,Pen Set,5,0,88.24,31.64
ORD-00868,2025-06-13,CUST-0031,Luna Harris,Small Business,East,New Jersey,Office Supplies,Paper,Printer Paper Case,3,0.05,112.8,21.44
ORD-00392,2025-06-14,CUST-0149,Noah Jackson,Small Business,West,California,Furniture,Bookcases,Office Bookcase,8,0,1791.03,266.81
ORD-00422,2025-06-19,CUST-0052,Noah Garcia,Corporate,Central,Texas,Technology,Phones,Smartphone,2,0,1437.15,285.44
ORD-00496,2025-06-19,CUST-0020,Daniel Clark,Small Business,West,Oregon,Technology,Phones,Smartphone,2,0,1309.83,270.4
